Unnamed: 0,rep,hv,dataset,exp,num_pts,avg_pred_perf,avg_fair_perf,objective1,objective2
41,1,0.922674859200843,titanic,Evolved Weights,643,0.8634205121508198,0.3131181199849626,0,0
42,2,0.9333018258393356,titanic,Evolved Weights,820,0.8889964624837089,0.3303109947243673,0,0
43,3,0.91715520554534,titanic,Evolved Weights,924,0.8776643204124119,0.3589274457830381,0,0
44,4,0.9413659524506136,titanic,Evolved Weights,553,0.8506826056347749,0.2296420177915474,0,0
45,5,0.9431552162849872,titanic,Evolved Weights,436,0.8169689754184467,0.1501681957186545,0,0
46,6,0.9330351089202102,titanic,Evolved Weights,584,0.899345132280665,0.2715090053821159,0,0
47,7,0.9203033027862276,titanic,Evolved Weights,904,0.91286816861447,0.3854963736775568,0,0
48,8,0.9426639829230375,titanic,Evolved Weights,655,0.8797039799545482,0.2689029907886494,0,0
49,9,0.9054513241666888,titanic,Evolved Weights,768,0.8975876669847329,0.4065865524058129,0,0
50,10,0.9450717846873126,titanic,Evolved Weights,506,0.8821018012853391,0.3321515794209326,0,0
51,11,0.9152816961173732,titanic,Evolved Weights,781,0.8958323151958246,0.4063546205873857,0,0
52,12,0.9469421418796216,titanic,Evolved Weights,676,0.9330028456569854,0.3423920476775597,0,0
53,13,0.9278680084587754,titanic,Evolved Weights,567,0.8177026535805162,0.1630291074770537,0,0
54,14,0.9226994745021448,titanic,Evolved Weights,697,0.8525195220519786,0.2464215906469667,0,0
55,15,0.9430105919862656,titanic,Evolved Weights,859,0.9195540705062694,0.2768863580047781,0,0
56,16,0.949634915366744,titanic,Evolved Weights,711,0.8766171718147755,0.3094753256283251,0,0
57,17,0.9340567667968972,titanic,Evolved Weights,447,0.9326895161978924,0.3597177356801848,0,0
58,18,0.933028406578268,titanic,Evolved Weights,418,0.8111417509770262,0.1667752183005284,0,0
59,19,0.940241485613623,titanic,Evolved Weights,659,0.9590693741384704,0.4415491754072938,0,0
0,0,0.9132060921534604,us_crime,Equal Weights,10,0.9418546365914788,0.0461538461538461,0,0
1,1,0.9257452140990774,us_crime,Equal Weights,35,0.9674185463659148,0.0585106382978723,0,0
2,2,0.91968892820286,us_crime,Equal Weights,10,0.95062656641604,0.0357843137254901,0,0
3,3,0.93203246210765,us_crime,Equal Weights,623,0.9498183661400694,0.0332263242375601,0,0
4,4,0.9309968469561,us_crime,Equal Weights,25,0.9656140350877194,0.0391397849462365,0,0
5,5,0.9104192520135288,us_crime,Equal Weights,9,0.9392926761347814,0.0458468176914778,0,0
6,6,0.93694970410319,us_crime,Equal Weights,44,0.9640578719526086,0.0400999524036173,0,0
7,7,0.924457741211668,us_crime,Equal Weights,5,0.962907268170426,0.0481675392670157,0,0
8,8,0.93791585562892,us_crime,Equal Weights,46,0.9555410264792418,0.0267049216508496,0,0
9,9,0.9368316078153498,us_crime,Equal Weights,26,0.9611528822055138,0.0445026178010471,0,0
10,10,0.9334210526315788,us_crime,Equal Weights,9,0.9551656920077972,0.0305555555555555,0,0
11,11,0.9111357072885258,us_crime,Equal Weights,710,0.9482085495428714,0.0524630013584042,0,0
12,12,0.9279576492251036,us_crime,Equal Weights,799,0.943494531071107,0.0278281525376107,0,0
13,13,0.9249662618083672,us_crime,Equal Weights,76,0.9624060150375942,0.0564102564102564,0,0
14,14,0.9067052658383928,us_crime,Equal Weights,70,0.9418188327962764,0.0523300229182582,0,0
15,15,0.9373319142605372,us_crime,Equal Weights,561,0.9508530685001274,0.0291797914682685,0,0
16,16,0.9404572036150984,us_crime,Equal Weights,121,0.9660307794279086,0.0376074797562401,0,0
17,17,0.9541446208112876,us_crime,Equal Weights,7,0.9692087361260292,0.0317460317460317,0,0
18,18,0.934507320933914,us_crime,Equal Weights,840,0.9468224131757966,0.0356954887218045,0,0
19,19,0.940925683774654,us_crime,Equal Weights,376,0.9596264597664372,0.0374508556891766,0,0
20,0,0.9083992031360452,us_crime,Deterministic Weights,21,0.9436686955483944,0.0503052503052502,0,0
21,1,0.9308244014291048,us_crime,Deterministic Weights,29,0.9651715495635642,0.0541085840058693,0,0
22,2,0.9337436729077596,us_crime,Deterministic Weights,72,0.9505708716235032,0.0356753812636165,0,0
23,3,0.9341210168277836,us_crime,Deterministic Weights,463,0.9490789609011728,0.0318214542836573,0,0
24,4,0.9361710728433988,us_crime,Deterministic Weights,25,0.9657142857142856,0.0393548387096773,0,0
25,5,0.9011485023237706,us_crime,Deterministic Weights,2,0.9411027568922306,0.0509708737864077,0,0
26,6,0.93694970410319,us_crime,Deterministic Weights,13,0.9627915943705418,0.0374546919049536,0,0
27,7,0.9194320880735872,us_crime,Deterministic Weights,15,0.9634085213032584,0.0492146596858638,0,0
28,8,0.93791585562892,us_crime,Deterministic Weights,50,0.9545864661654136,0.0247715736040608,0,0
29,9,0.9294702725399888,us_crime,Deterministic Weights,98,0.960078768349445,0.0422587883320867,0,0
30,10,0.9333709273182956,us_crime,Deterministic Weights,8,0.9545739348370929,0.033125,0,0
31,11,0.9111357072885258,us_crime,Deterministic Weights,637,0.94801761074586,0.0520762776020209,0,0
32,12,0.9279576492251036,us_crime,Deterministic Weights,890,0.9429247275492102,0.0266681953680348,0,0
33,13,0.9298117087590771,us_crime,Deterministic Weights,20,0.9639097744360904,0.0605128205128205,0,0
34,14,0.9067454733089408,us_crime,Deterministic Weights,6,0.945279866332498,0.0597147950089126,0,0
35,15,0.9373319142605372,us_crime,Deterministic Weights,502,0.9500893668434034,0.0277883898197165,0,0
36,16,0.9428368902053113,us_crime,Deterministic Weights,68,0.966828836797877,0.0392156862745098,0,0
37,17,0.943854344856851,us_crime,Deterministic Weights,570,0.9706766917293232,0.0439153439153439,0,0
38,18,0.934507320933914,us_crime,Deterministic Weights,938,0.9459763481197664,0.0339187521041409,0,0
39,19,0.9413479350550288,us_crime,Deterministic Weights,261,0.9571726250492132,0.0321297684491087,0,0
40,0,0.9401095120909362,us_crime,Evolved Weights,140,0.2795739348370927,0.0084701572936867,0,0
41,1,0.9667965921661066,us_crime,Evolved Weights,12,0.941311612364244,0.0211379449430271,0,0
42,2,0.9520246695169295,us_crime,Evolved Weights,156,0.943078850973588,0.0034879336349924,0,0
43,3,0.9385964912280702,us_crime,Evolved Weights,700,0.9460078768349444,0.0259863945578231,0,0
44,4,0.9667313444902578,us_crime,Evolved Weights,173,0.9492952033262348,0.004133258748213,0,0
45,5,0.9440851487337996,us_crime,Evolved Weights,108,0.9285250162443148,0.0049321543486239,0,0
46,6,0.9667099686388748,us_crime,Evolved Weights,266,0.9512974164735146,0.0051371885210408,0,0
47,7,0.9640987284966342,us_crime,Evolved Weights,161,0.9460141035819364,0.003186888231277,0,0
48,8,0.9595683433844702,us_crime,Evolved Weights,138,0.9476590025789112,0.0009581955767856,0,0
49,9,0.9616047645291238,us_crime,Evolved Weights,118,0.9491737819124084,0.0244060031946046,0,0
50,10,0.9545363408521303,us_crime,Evolved Weights,159,0.9406377579168044,0.0019496855345911,0,0
51,11,0.951422696561477,us_crime,Evolved Weights,331,0.9372827839992732,0.0249696814728783,0,0
52,12,0.9470359572400388,us_crime,Evolved Weights,540,0.9403880070546736,0.0181972789115646,0,0
53,13,0.966120429278324,us_crime,Evolved Weights,370,0.945139876718824,0.0211919611919611,0,0
54,14,0.9439507860560492,us_crime,Evolved Weights,209,0.9226894988667844,0.0013305017526801,0,0
55,15,0.9544065643560956,us_crime,Evolved Weights,587,0.9430646462835112,0.0149899263338856,0,0
56,16,0.9692033113085744,us_crime,Evolved Weights,41,0.9507916131792896,0.0068982508006898,0,0
57,17,0.9719934757528742,us_crime,Evolved Weights,127,0.9580447180944488,0.0071657709452985,0,0
58,18,0.9492415248647936,us_crime,Evolved Weights,670,0.9464743949425805,0.0349960722702278,0,0
59,19,0.9642718398625482,us_crime,Evolved Weights,388,0.954441516161538,0.026247810972241,0,0
0,0,0.7669901318490058,compas_violent,Equal Weights,5,0.9947761194029852,0.2409240924092409,0,0
1,1,0.0586772022241732,compas_violent,Equal Weights,1,0.9975124378109452,0.9411764705882352,0,0
2,2,0.8244448489261011,compas_violent,Equal Weights,72,0.9937119955776672,0.2145155826558265,0,0
3,3,0.8127554900655956,compas_violent,Equal Weights,14,0.9903162757640372,0.2113284804367605,0,0
4,4,0.4987562189054726,compas_violent,Equal Weights,1,0.9975124378109452,0.5,0,0
5,5,0.6633499170812603,compas_violent,Equal Weights,5,0.9950248756218908,0.3333333333333333,0,0
6,6,0.7765596416542716,compas_violent,Equal Weights,10,0.987810945273632,0.2457044673539519,0,0
7,7,0.8165464344941957,compas_violent,Equal Weights,26,0.9889973210868732,0.2137179487179487,0,0
8,8,0.6991293532338307,compas_violent,Equal Weights,4,0.9987562189054726,0.3,0,0
9,9,0.8051907131011609,compas_violent,Equal Weights,40,0.9929726368159204,0.2224999999999999,0,0
10,10,0.0,compas_violent,Equal Weights,7,0.996268656716418,1.0,0,0
11,11,0.7823726799258974,compas_violent,Equal Weights,7,0.9850746268656716,0.2296754767480762,0,0
12,12,0.7481343283582089,compas_violent,Equal Weights,2,0.9975124378109452,0.25,0,0
13,13,0.8120183396741781,compas_violent,Equal Weights,21,0.9897536128879416,0.2153750389044506,0,0
14,14,0.7063472957791688,compas_violent,Equal Weights,3,0.9892205638474296,0.3225806451612903,0,0
15,15,0.764336872683562,compas_violent,Equal Weights,12,0.9888059701492536,0.2497203579418344,0,0
16,16,0.801656433551307,compas_violent,Equal Weights,8,0.9828980099502488,0.2073578595317725,0,0
17,17,0.786575456053068,compas_violent,Equal Weights,9,0.9831398562741848,0.2262962962962963,0,0
18,18,0.6650082918739635,compas_violent,Equal Weights,6,0.9975124378109452,0.3333333333333334,0,0
19,19,0.7700444721728975,compas_violent,Equal Weights,4,0.9897388059701492,0.2307073954983922,0,0
20,0,0.7776135822537478,compas_violent,Deterministic Weights,7,0.992359630419332,0.238095238095238,0,0
21,1,0.0586040386303775,compas_violent,Deterministic Weights,45,0.996268656716418,0.941176470588235,0,0
22,2,0.839070652833394,compas_violent,Deterministic Weights,80,0.9937189054726367,0.2147865853658536,0,0
23,3,0.8210658490984569,compas_violent,Deterministic Weights,14,0.983031272210377,0.1988171064604185,0,0
24,4,0.498134328358209,compas_violent,Deterministic Weights,8,0.996268656716418,0.5,0,0
25,5,0.6648592972636815,compas_violent,Deterministic Weights,2,0.9968905472636816,0.3932291666666667,0,0
26,6,0.7699603357781539,compas_violent,Deterministic Weights,11,0.9894843962008144,0.2474226804123711,0,0
27,7,0.8100953565505804,compas_violent,Deterministic Weights,8,0.9788557213930348,0.1970833333333333,0,0
28,8,0.7937610604694648,compas_violent,Deterministic Weights,2,0.9919154228855722,0.2523489932885906,0,0
29,9,0.8149626865671642,compas_violent,Deterministic Weights,13,0.9862227324913893,0.2076923076923077,0,0
30,10,0.0,compas_violent,Deterministic Weights,7,0.996268656716418,1.0,0,0
31,11,0.8021080196208652,compas_violent,Deterministic Weights,21,0.9883321487799098,0.2372142299542769,0,0
32,12,0.7481343283582089,compas_violent,Deterministic Weights,2,0.9975124378109452,0.25,0,0
33,13,0.8150749520371996,compas_violent,Deterministic Weights,12,0.9832089552238809,0.2066993464052288,0,0
34,14,0.6730861819932595,compas_violent,Deterministic Weights,15,0.9932835820895528,0.3505376344086021,0,0
35,15,0.7676591872850512,compas_violent,Deterministic Weights,8,0.986318407960199,0.2428691275167785,0,0
36,16,0.8059576698447561,compas_violent,Deterministic Weights,12,0.9878731343283584,0.2104236343366777,0,0
37,17,0.7992371475953566,compas_violent,Deterministic Weights,11,0.9803256445047492,0.2254545454545454,0,0
38,18,0.6650082918739635,compas_violent,Deterministic Weights,6,0.9975124378109452,0.3333333333333334,0,0
39,19,0.7855937355025515,compas_violent,Deterministic Weights,8,0.9875621890547264,0.2307073954983922,0,0
40,0,0.8394042712506858,compas_violent,Evolved Weights,10,0.9818407960199004,0.2102911630448759,0,0
41,1,0.7579748317237344,compas_violent,Evolved Weights,18,0.9910862354892204,0.8981481481481483,0,0
42,2,0.9303592606445718,compas_violent,Evolved Weights,40,0.9604166666666668,0.1692478930283808,0,0
43,3,0.8526464583361626,compas_violent,Evolved Weights,24,0.9808768656716418,0.1836138914164391,0,0
44,4,0.8988741391224908,compas_violent,Evolved Weights,16,0.9345460199004976,0.2435281370218487,0,0
45,5,0.969384970887638,compas_violent,Evolved Weights,25,0.8972636815920397,0.1136815668020941,0,0
46,6,0.8569660289617207,compas_violent,Evolved Weights,49,0.9842115950857956,0.2276597236832877,0,0
47,7,0.872452284859333,compas_violent,Evolved Weights,7,0.9715707178393744,0.1729027424923458,0,0
48,8,0.9734430203436668,compas_violent,Evolved Weights,127,0.8586398715085984,0.0056300972128583,0,0
49,9,0.8084908789386402,compas_violent,Evolved Weights,22,0.9890886476707372,0.2124242424242424,0,0
50,10,0.8918225885615586,compas_violent,Evolved Weights,32,0.8479088930348259,0.0615566581307666,0,0
51,11,0.7642769757768535,compas_violent,Evolved Weights,12,0.992433665008292,0.240983606557377,0,0
52,12,0.9543289805656874,compas_violent,Evolved Weights,12,0.89469320066335,0.1205623750624687,0,0
53,13,0.8858202168879766,compas_violent,Evolved Weights,27,0.9641146121245624,0.1611921172994133,0,0
54,14,0.6419515326592842,compas_violent,Evolved Weights,1,0.9950248756218906,0.3548387096774194,0,0
55,15,0.813468366308194,compas_violent,Evolved Weights,108,0.9921572692095082,0.2561712461041319,0,0
56,16,0.949123423966979,compas_violent,Evolved Weights,47,0.94649094950778,0.1374492692483909,0,0
57,17,0.915337781377351,compas_violent,Evolved Weights,23,0.9540882543802726,0.1851164395653779,0,0
58,18,0.9478648424543948,compas_violent,Evolved Weights,7,0.8889481165600569,0.1309523809523809,0,0
59,19,0.9712888927580146,compas_violent,Evolved Weights,132,0.8753486356098297,0.0501036155621938,0,0
0,0,0.4691375189976077,nlsy,Equal Weights,7,0.7283968577247598,0.3775346450289621,0,0
1,1,0.4727716368943478,nlsy,Equal Weights,7,0.7257782950247308,0.3733091368098204,0,0
2,2,0.4841009217561639,nlsy,Equal Weights,10,0.7217922606924644,0.357411099037907,0,0
3,3,0.4907746005936987,nlsy,Equal Weights,6,0.7172437202987102,0.3369036619969089,0,0
4,4,0.445070572096413,nlsy,Equal Weights,8,0.7288696537678208,0.4156764692282794,0,0
5,5,0.4948481596727971,nlsy,Equal Weights,4,0.734725050916497,0.3578675771685814,0,0
6,6,0.4880644191556222,nlsy,Equal Weights,8,0.6975560081466394,0.3316414620816614,0,0
7,7,0.4732569161371601,nlsy,Equal Weights,6,0.7269178547182621,0.3788029073195462,0,0
8,8,0.462107193596402,nlsy,Equal Weights,10,0.7225050916496946,0.386373220940451,0,0
9,9,0.5073637692087425,nlsy,Equal Weights,6,0.7146978954514597,0.3214551276187516,0,0
10,10,0.4790653737209001,nlsy,Equal Weights,7,0.7167588012801863,0.3615400429439444,0,0
11,11,0.5040653368413253,nlsy,Equal Weights,6,0.7298031228784793,0.3489527225949551,0,0
12,12,0.4668358142431136,nlsy,Equal Weights,5,0.7201629327902241,0.3741750618995278,0,0
13,13,0.490027228369036,nlsy,Equal Weights,3,0.7264086897488119,0.3455143295258553,0,0
14,14,0.4873238108396239,nlsy,Equal Weights,5,0.7189409368635438,0.3477457757296467,0,0
15,15,0.5002509048722512,nlsy,Equal Weights,6,0.7063815342837746,0.3295178706470414,0,0
16,16,0.4873454725965747,nlsy,Equal Weights,11,0.7032956859840771,0.3366122109327531,0,0
17,17,0.5013657670156224,nlsy,Equal Weights,9,0.7273138719167233,0.3456336548654313,0,0
18,18,0.4599230781000863,nlsy,Equal Weights,6,0.7038357094365241,0.375741399762752,0,0
19,19,0.4673134996533463,nlsy,Equal Weights,5,0.7372708757637475,0.3962906144284478,0,0
20,0,0.514482706948935,nlsy,Deterministic Weights,6,0.7274270196877123,0.3237797335716553,0,0
21,1,0.5234331001729547,nlsy,Deterministic Weights,4,0.7283604887983706,0.3071943516127399,0,0
22,2,0.5353908803536002,nlsy,Deterministic Weights,5,0.7140529531568228,0.2747608956246253,0,0
23,3,0.5545141821723014,nlsy,Deterministic Weights,7,0.725778295024731,0.2709915713826597,0,0
24,4,0.4971623782107622,nlsy,Deterministic Weights,4,0.7303971486761711,0.3440361585055717,0,0
25,5,0.5484015716620323,nlsy,Deterministic Weights,10,0.7285132382892057,0.2821603647231361,0,0
26,6,0.5345242584144141,nlsy,Deterministic Weights,7,0.6891184172243234,0.2504983388704319,0,0
27,7,0.5382756439066982,nlsy,Deterministic Weights,6,0.7202987101154107,0.293677296347115,0,0
28,8,0.5160350379614838,nlsy,Deterministic Weights,4,0.72479633401222,0.3167571058173725,0,0
29,9,0.564226841479411,nlsy,Deterministic Weights,8,0.7261965376782078,0.2630484759762487,0,0
30,10,0.5448286619984798,nlsy,Deterministic Weights,6,0.7109640190088254,0.2741445474896066,0,0
31,11,0.5588842734728497,nlsy,Deterministic Weights,4,0.7296334012219959,0.2518713732954062,0,0
32,12,0.5058447695684914,nlsy,Deterministic Weights,5,0.720162932790224,0.323901443816698,0,0
33,13,0.528965341098067,nlsy,Deterministic Weights,6,0.7308214528173794,0.307031196130922,0,0
34,14,0.5283600206720885,nlsy,Deterministic Weights,5,0.7189409368635438,0.2871645432366494,0,0
35,15,0.5391896826729065,nlsy,Deterministic Weights,10,0.7050916496945011,0.2725682312416998,0,0
36,16,0.5333581593384792,nlsy,Deterministic Weights,6,0.7038357094365241,0.2755515575093291,0,0
37,17,0.553343972399288,nlsy,Deterministic Weights,7,0.7192318882746581,0.2514830059882126,0,0
38,18,0.4947316904884074,nlsy,Deterministic Weights,7,0.6942100669188246,0.3154180734251908,0,0
39,19,0.5150518113711027,nlsy,Deterministic Weights,5,0.7331975560081466,0.3253481236724097,0,0
40,0,0.5031789119608682,nlsy,Evolved Weights,12,0.7257298031228784,0.3377081503141434,0,0
41,1,0.6174880264688133,nlsy,Evolved Weights,10,0.6989816700610998,0.2592308158064652,0,0
42,2,0.6623225343774696,nlsy,Evolved Weights,37,0.6813728188473608,0.197275240370659,0,0
43,3,0.5450210749975716,nlsy,Evolved Weights,7,0.7209775967413442,0.278466041405684,0,0
44,4,0.7007609197616704,nlsy,Evolved Weights,81,0.6368836589474743,0.0752299478740031,0,0
45,5,0.5452433759619731,nlsy,Evolved Weights,18,0.7318963566417742,0.3085214463355194,0,0
46,6,0.5219241144354987,nlsy,Evolved Weights,11,0.6928346602481023,0.2923908367882997,0,0
47,7,0.5404572788193883,nlsy,Evolved Weights,9,0.7159990948178322,0.2875231458845522,0,0
48,8,0.509030690090894,nlsy,Evolved Weights,8,0.7185590631364562,0.3509155297194717,0,0
49,9,0.6548917988076848,nlsy,Evolved Weights,12,0.6844874405974202,0.1950404355691128,0,0
